Student_ID,Age,Gender,High_School_GPA,SAT_Score,University_GPA,Field_of_Study,Internships_Completed,Projects_Completed,Certifications,Soft_Skills_Score,Networking_Score,Job_Offers,Starting_Salary,Career_Satisfaction,Years_to_Promotion,Current_Job_Level,Work_Life_Balance,Entrepreneurship,Job_Role
400,,2,,,9.09,26,0,,14,,,,,,,3,,1,8
400,,2,,,9.49,26,0,,8,,,,,,,3,,1,8
400,,2,,,9.94,26,0,,9,,,,,,,3,,1,8
400,,2,,,8.76,26,1,,8,,,,,,,3,,1,8
400,,2,,,9.57,26,0,,6,,,,,,,3,,1,8
400,,2,,,6.45,26,1,,6,,,,,,,3,,1,28
400,,2,,,6.56,26,0,,15,,,,,,,3,,1,26
400,,2,,,7.22,26,1,,10,,,,,,,3,,1,26
400,,2,,,7.27,26,0,,8,,,,,,,3,,1,26
400,,2,,,7.1,26,1,,15,,,,,,,3,,1,26
400,,2,,,9.42,26,1,,11,,,,,,,3,,1,8
400,,2,,,9.65,26,0,,6,,,,,,,3,,1,8
400,,2,,,8.79,26,0,,14,,,,,,,3,,1,8
400,,2,,,8.48,26,0,,6,,,,,,,3,,1,0
400,,2,,,8.34,26,1,,14,,,,,,,3,,1,0
400,,2,,,6.34,34,0,,13,,,,,,,3,,1,28
400,,2,,,8.68,34,0,,8,,,,,,,3,,1,8
400,,2,,,9.87,34,0,,7,,,,,,,3,,1,8
400,,2,,,9.09,34,0,,9,,,,,,,3,,1,8
400,,2,,,7.64,34,0,,8,,,,,,,3,,1,0
400,,2,,,9.85,34,0,,11,,,,,,,3,,1,8
400,,2,,,7.71,34,1,,15,,,,,,,3,,1,0
400,,2,,,8.17,34,0,,7,,,,,,,3,,1,0
400,,2,,,6.75,34,0,,13,,,,,,,3,,1,26
400,,2,,,8.46,34,1,,15,,,,,,,3,,1,0
400,,2,,,8.3,34,1,,12,,,,,,,3,,1,0
400,,2,,,7.97,34,1,,12,,,,,,,3,,1,0
400,,2,,,7.78,34,0,,7,,,,,,,3,,1,0
400,,2,,,6.63,34,0,,9,,,,,,,3,,1,26
400,,2,,,6.41,34,1,,10,,,,,,,3,,1,28
400,,2,,,9.69,34,1,,7,,,,,,,3,,1,8
400,,2,,,8.59,34,1,,11,,,,,,,3,,1,8
400,,2,,,6.37,34,1,,6,,,,,,,3,,1,28
400,,2,,,8.05,34,1,,8,,,,,,,3,,1,0
400,,2,,,9.56,34,0,,13,,,,,,,3,,1,8
400,,2,,,9.0,34,1,,13,,,,,,,3,,1,8
400,,2,,,9.69,34,1,,13,,,,,,,3,,1,8
400,,2,,,8.97,34,1,,13,,,,,,,3,,1,8
400,,2,,,7.66,34,0,,6,,,,,,,3,,1,0
400,,2,,,8.32,34,0,,15,,,,,,,3,,1,0
400,,2,,,7.93,34,1,,10,,,,,,,3,,1,0
400,,2,,,9.93,34,1,,11,,,,,,,3,,1,8
400,,2,,,7.85,34,1,,10,,,,,,,3,,1,0
400,,2,,,7.89,34,0,,11,,,,,,,3,,1,0
400,,2,,,9.92,34,1,,9,,,,,,,3,,1,8
400,,2,,,9.02,34,1,,15,,,,,,,3,,1,8
400,,2,,,6.62,34,1,,9,,,,,,,3,,1,26
400,,2,,,6.3,34,0,,6,,,,,,,3,,1,28
400,,2,,,6.24,34,0,,12,,,,,,,3,,1,28
400,,2,,,9.59,34,0,,9,,,,,,,3,,1,8
400,,2,,,7.74,34,1,,9,,,,,,,3,,1,0
400,,2,,,7.36,34,0,,7,,,,,,,3,,1,26
400,,2,,,9.66,34,1,,10,,,,,,,3,,1,8
400,,2,,,8.0,34,1,,6,,,,,,,3,,1,0
400,,2,,,6.2,34,0,,9,,,,,,,3,,1,28
400,,2,,,9.94,34,0,,11,,,,,,,3,,1,8
400,,2,,,8.69,34,1,,9,,,,,,,3,,1,8
400,,2,,,9.05,34,1,,15,,,,,,,3,,1,8
400,,2,,,8.88,34,1,,6,,,,,,,3,,1,8
400,,2,,,8.25,34,0,,8,,,,,,,3,,1,0
400,,2,,,6.45,34,1,,9,,,,,,,3,,1,28
400,,2,,,9.11,34,0,,11,,,,,,,3,,1,8
400,,2,,,7.71,34,0,,13,,,,,,,3,,1,0
400,,2,,,6.95,34,0,,6,,,,,,,3,,1,26
400,,2,,,6.86,34,0,,10,,,,,,,3,,1,26
400,,2,,,7.52,20,1,,9,,,,,,,3,,1,0
400,,2,,,9.97,20,1,,13,,,,,,,3,,1,8
400,,2,,,6.49,20,0,,6,,,,,,,3,,1,28
400,,2,,,7.42,20,1,,6,,,,,,,3,,1,26
400,,2,,,8.36,20,0,,11,,,,,,,3,,1,0
400,,2,,,6.14,20,1,,6,,,,,,,3,,1,28
400,,2,,,7.96,20,1,,12,,,,,,,3,,1,0
400,,2,,,7.15,20,1,,7,,,,,,,3,,1,26
400,,2,,,9.92,20,0,,10,,,,,,,3,,1,8
400,,2,,,8.63,20,0,,8,,,,,,,3,,1,8
400,,2,,,9.01,20,0,,9,,,,,,,3,,1,8
400,,2,,,9.63,20,0,,13,,,,,,,3,,1,8
400,,2,,,8.24,20,1,,12,,,,,,,3,,1,0
400,,2,,,7.82,20,1,,7,,,,,,,3,,1,0
400,,2,,,6.09,20,0,,6,,,,,,,3,,1,28
400,,2,,,7.13,20,0,,12,,,,,,,3,,1,26
400,,2,,,6.58,20,1,,13,,,,,,,3,,1,26
400,,2,,,6.32,20,1,,15,,,,,,,3,,1,28
400,,2,,,6.94,20,0,,9,,,,,,,3,,1,26
400,,2,,,7.43,20,1,,7,,,,,,,3,,1,26
400,,2,,,9.05,20,1,,10,,,,,,,3,,1,8
400,,2,,,8.38,20,1,,12,,,,,,,3,,1,0
400,,2,,,9.07,20,1,,11,,,,,,,3,,1,8
400,,2,,,6.83,20,0,,12,,,,,,,3,,1,26
400,,2,,,9.93,20,0,,10,,,,,,,3,,1,8
400,,2,,,9.51,20,0,,9,,,,,,,3,,1,8
400,,2,,,8.26,20,0,,12,,,,,,,3,,1,0
400,,2,,,9.04,20,0,,15,,,,,,,3,,1,8
400,,2,,,7.93,20,1,,7,,,,,,,3,,1,0
400,,2,,,6.78,20,0,,7,,,,,,,3,,1,26
400,,2,,,8.01,20,1,,11,,,,,,,3,,1,0
400,,2,,,6.34,20,1,,14,,,,,,,3,,1,28
400,,2,,,6.42,20,1,,15,,,,,,,3,,1,28
400,,2,,,6.95,20,0,,15,,,,,,,3,,1,26
400,,2,,,6.79,20,1,,9,,,,,,,3,,1,26
400,,2,,,8.32,20,1,,13,,,,,,,3,,1,0
400,,2,,,9.61,20,1,,13,,,,,,,3,,1,8
400,,2,,,6.11,20,0,,8,,,,,,,3,,1,28
400,,2,,,9.23,20,1,,10,,,,,,,3,,1,8
400,,2,,,7.65,20,0,,6,,,,,,,3,,1,0
400,,2,,,6.03,20,1,,9,,,,,,,3,,1,28
400,,2,,,9.17,20,0,,13,,,,,,,3,,1,8
400,,2,,,8.15,20,1,,13,,,,,,,3,,1,0
400,,2,,,6.41,20,0,,6,,,,,,,3,,1,28
400,,2,,,9.62,20,0,,12,,,,,,,3,,1,8
400,,2,,,6.48,20,1,,13,,,,,,,3,,1,28
400,,2,,,6.25,20,0,,13,,,,,,,3,,1,28
400,,2,,,7.37,20,0,,13,,,,,,,3,,1,26
400,,2,,,9.56,20,0,,8,,,,,,,3,,1,8
400,,2,,,9.54,20,1,,8,,,,,,,3,,1,8
400,,2,,,7.15,28,1,,10,,,,,,,3,,1,26
400,,2,,,9.69,28,0,,10,,,,,,,3,,1,8
400,,2,,,8.46,28,1,,13,,,,,,,3,,1,0
400,,2,,,6.52,28,0,,12,,,,,,,3,,1,26
400,,2,,,8.28,28,1,,15,,,,,,,3,,1,0
400,,2,,,6.23,28,0,,13,,,,,,,3,,1,28
400,,2,,,9.4,28,1,,8,,,,,,,3,,1,8
400,,2,,,8.23,28,1,,14,,,,,,,3,,1,0
400,,2,,,6.68,28,0,,10,,,,,,,3,,1,26
400,,2,,,7.02,28,0,,9,,,,,,,3,,1,26
400,,2,,,8.63,28,1,,14,,,,,,,3,,1,8
400,,2,,,8.37,28,0,,6,,,,,,,3,,1,0
400,,2,,,6.38,28,1,,8,,,,,,,3,,1,28
400,,2,,,9.37,28,1,,7,,,,,,,3,,1,8
400,,2,,,7.98,28,0,,11,,,,,,,3,,1,0
400,,2,,,9.46,28,0,,14,,,,,,,3,,1,8
400,,2,,,8.37,28,0,,9,,,,,,,3,,1,0
400,,2,,,9.09,28,1,,13,,,,,,,3,,1,8
400,,2,,,6.16,28,0,,11,,,,,,,3,,1,28
400,,2,,,8.2,28,0,,7,,,,,,,3,,1,0
400,,2,,,7.63,28,0,,10,,,,,,,3,,1,0
400,,2,,,8.83,28,0,,9,,,,,,,3,,1,8
400,,2,,,7.55,28,0,,9,,,,,,,3,,1,0
400,,2,,,9.14,28,0,,7,,,,,,,3,,1,8
400,,2,,,9.11,28,0,,15,,,,,,,3,,1,8
400,,2,,,8.61,28,0,,14,,,,,,,3,,1,8
400,,2,,,8.59,28,0,,8,,,,,,,3,,1,8
400,,2,,,9.29,28,1,,8,,,,,,,3,,1,8
400,,2,,,6.8,28,0,,8,,,,,,,3,,1,26
400,,2,,,7.65,28,0,,9,,,,,,,3,,1,0
400,,2,,,8.83,28,0,,10,,,,,,,3,,1,8
400,,2,,,9.48,28,0,,9,,,,,,,3,,1,8
400,,2,,,9.75,28,0,,11,,,,,,,3,,1,8
400,,2,,,8.92,28,0,,10,,,,,,,3,,1,8
400,,2,,,8.02,28,1,,15,,,,,,,3,,1,0
400,,2,,,8.29,28,0,,15,,,,,,,3,,1,0
400,,2,,,8.3,28,1,,13,,,,,,,3,,1,0
400,,2,,,7.58,28,1,,15,,,,,,,3,,1,0
400,,2,,,6.17,28,0,,12,,,,,,,3,,1,28
400,,2,,,7.34,28,0,,12,,,,,,,3,,1,26
400,,2,,,7.38,28,0,,15,,,,,,,3,,1,26
400,,2,,,6.32,28,1,,9,,,,,,,3,,1,28
400,,2,,,7.14,28,1,,9,,,,,,,3,,1,26
400,,2,,,8.01,28,0,,9,,,,,,,3,,1,0
400,,2,,,6.2,28,0,,13,,,,,,,3,,1,28
400,,2,,,8.92,28,0,,6,,,,,,,3,,1,8
400,,2,,,8.32,28,1,,13,,,,,,,3,,1,0
400,,2,,,7.52,28,1,,6,,,,,,,3,,1,0
400,,2,,,6.56,28,0,,13,,,,,,,3,,1,26
400,,2,,,8.28,28,1,,11,,,,,,,3,,1,0
400,,2,,,6.51,27,0,,8,,,,,,,3,,1,26
400,,2,,,7.59,27,1,,12,,,,,,,3,,1,0
400,,2,,,7.77,27,0,,14,,,,,,,3,,1,0
400,,2,,,9.21,27,0,,15,,,,,,,3,,1,8
400,,2,,,8.0,27,1,,9,,,,,,,3,,1,0
400,,2,,,8.8,27,1,,14,,,,,,,3,,1,8
400,,2,,,9.09,27,1,,12,,,,,,,3,,1,8
400,,2,,,7.96,27,1,,7,,,,,,,3,,1,0
400,,2,,,6.93,27,0,,6,,,,,,,3,,1,26
400,,2,,,8.44,27,0,,14,,,,,,,3,,1,0
400,,2,,,9.34,27,0,,11,,,,,,,3,,1,8
400,,2,,,6.9,27,0,,12,,,,,,,3,,1,26
400,,2,,,6.29,27,1,,6,,,,,,,3,,1,28
400,,2,,,7.95,27,1,,11,,,,,,,3,,1,0
400,,2,,,8.73,27,0,,9,,,,,,,3,,1,8
400,,2,,,9.4,27,0,,7,,,,,,,3,,1,8
400,,2,,,9.81,27,0,,7,,,,,,,3,,1,8
400,,2,,,8.47,27,0,,7,,,,,,,3,,1,0
400,,2,,,7.59,27,0,,14,,,,,,,3,,1,0
400,,2,,,6.19,27,0,,9,,,,,,,3,,1,28
400,,2,,,9.53,27,0,,12,,,,,,,3,,1,8
400,,2,,,6.9,27,0,,11,,,,,,,3,,1,26
400,,2,,,7.33,27,1,,8,,,,,,,3,,1,26
400,,2,,,8.6,27,1,,11,,,,,,,3,,1,8
400,,2,,,9.52,27,1,,11,,,,,,,3,,1,8
400,,2,,,9.28,27,0,,12,,,,,,,3,,1,8
400,,2,,,8.27,27,1,,12,,,,,,,3,,1,0
400,,2,,,7.31,27,1,,8,,,,,,,3,,1,26
400,,2,,,8.49,27,1,,15,,,,,,,3,,1,0
400,,2,,,6.92,27,1,,14,,,,,,,3,,1,26
400,,2,,,7.26,27,1,,8,,,,,,,3,,1,26
400,,2,,,6.8,27,1,,7,,,,,,,3,,1,26
400,,2,,,6.65,27,0,,11,,,,,,,3,,1,26
400,,2,,,9.85,27,0,,9,,,,,,,3,,1,8
400,,2,,,6.37,27,1,,10,,,,,,,3,,1,28
400,,2,,,7.16,27,0,,14,,,,,,,3,,1,26
400,,2,,,6.2,27,1,,8,,,,,,,3,,1,28
400,,2,,,6.23,27,0,,12,,,,,,,3,,1,28
400,,2,,,7.88,27,0,,12,,,,,,,3,,1,0
400,,2,,,8.76,27,1,,10,,,,,,,3,,1,8
400,,2,,,7.01,27,1,,8,,,,,,,3,,1,26
400,,2,,,8.99,27,1,,11,,,,,,,3,,1,8
400,,2,,,8.69,27,1,,13,,,,,,,3,,1,8
400,,2,,,9.13,27,1,,12,,,,,,,3,,1,8
400,,2,,,8.85,27,0,,14,,,,,,,3,,1,8
400,,2,,,7.44,27,1,,12,,,,,,,3,,1,26
400,,2,,,8.51,27,1,,7,,,,,,,3,,1,8
400,,2,,,9.78,27,1,,7,,,,,,,3,,1,8
400,,2,,,9.3,27,1,,6,,,,,,,3,,1,8
400,,2,,,8.92,27,1,,14,,,,,,,3,,1,8
400,,2,,,7.87,11,1,,15,,,,,,,3,,1,0
400,,2,,,8.25,11,0,,9,,,,,,,3,,1,0
400,,2,,,9.27,11,1,,10,,,,,,,3,,1,8
400,,2,,,7.58,11,0,,8,,,,,,,3,,1,0
400,,2,,,7.69,11,1,,12,,,,,,,3,,1,0
400,,2,,,9.7,11,0,,8,,,,,,,3,,1,8
400,,2,,,7.48,11,0,,8,,,,,,,3,,1,26
400,,2,,,8.2,11,0,,10,,,,,,,3,,1,0
400,,2,,,9.36,11,0,,12,,,,,,,3,,1,8
400,,2,,,9.54,11,0,,8,,,,,,,3,,1,8
400,,2,,,9.35,11,0,,14,,,,,,,3,,1,8
400,,2,,,6.57,11,0,,8,,,,,,,3,,1,26
400,,2,,,7.14,11,1,,15,,,,,,,3,,1,26
400,,2,,,7.35,11,0,,7,,,,,,,3,,1,26
400,,2,,,6.93,11,1,,8,,,,,,,3,,1,26
400,,2,,,7.29,11,1,,10,,,,,,,3,,1,26
400,,2,,,6.89,11,1,,15,,,,,,,3,,1,26
400,,2,,,6.54,11,1,,14,,,,,,,3,,1,26
400,,2,,,9.14,11,0,,12,,,,,,,3,,1,8
400,,2,,,9.15,11,1,,9,,,,,,,3,,1,8
400,,2,,,8.39,11,0,,6,,,,,,,3,,1,0
400,,2,,,6.45,11,0,,15,,,,,,,3,,1,28
400,,2,,,9.06,11,1,,11,,,,,,,3,,1,8
400,,2,,,6.81,11,1,,14,,,,,,,3,,1,26
400,,2,,,9.61,11,1,,9,,,,,,,3,,1,8
400,,2,,,8.26,11,1,,12,,,,,,,3,,1,0
400,,2,,,9.32,11,0,,7,,,,,,,3,,1,8
400,,2,,,8.26,11,0,,11,,,,,,,3,,1,0
400,,2,,,7.47,11,0,,9,,,,,,,3,,1,26
400,,2,,,8.36,11,1,,14,,,,,,,3,,1,0
400,,2,,,7.08,11,0,,6,,,,,,,3,,1,26
400,,2,,,6.91,11,0,,13,,,,,,,3,,1,26
400,,2,,,8.99,11,0,,11,,,,,,,3,,1,8
400,,2,,,7.24,11,1,,9,,,,,,,3,,1,26
400,,2,,,9.25,11,0,,8,,,,,,,3,,1,8
400,,2,,,9.57,11,0,,9,,,,,,,3,,1,8
400,,2,,,9.08,11,1,,14,,,,,,,3,,1,8
400,,2,,,6.41,11,1,,7,,,,,,,3,,1,28
400,,2,,,6.84,11,1,,11,,,,,,,3,,1,26
400,,2,,,6.86,11,1,,6,,,,,,,3,,1,26
400,,2,,,7.76,11,0,,6,,,,,,,3,,1,0
400,,2,,,8.17,11,0,,11,,,,,,,3,,1,0
400,,2,,,8.12,11,0,,10,,,,,,,3,,1,0
400,,2,,,8.15,11,1,,7,,,,,,,3,,1,0
400,,2,,,9.35,11,0,,11,,,,,,,3,,1,8
400,,2,,,9.81,11,1,,12,,,,,,,3,,1,8
400,,2,,,9.81,11,0,,10,,,,,,,3,,1,8
400,,2,,,7.04,11,0,,12,,,,,,,3,,1,26
400,,2,,,9.75,11,1,,9,,,,,,,3,,1,8
400,,2,,,8.57,11,1,,12,,,,,,,3,,1,8
400,,2,,,8.02,13,1,,7,,,,,,,3,,1,0
400,,2,,,7.86,13,0,,12,,,,,,,3,,1,0
400,,2,,,8.35,13,0,,12,,,,,,,3,,1,0
400,,2,,,7.52,13,1,,6,,,,,,,3,,1,0
400,,2,,,8.15,13,0,,9,,,,,,,3,,1,0
400,,2,,,6.25,13,1,,6,,,,,,,3,,1,28
400,,2,,,6.76,13,1,,13,,,,,,,3,,1,26
400,,2,,,8.95,13,1,,9,,,,,,,3,,1,8
400,,2,,,7.67,13,1,,14,,,,,,,3,,1,0
400,,2,,,8.28,13,1,,8,,,,,,,3,,1,0
400,,2,,,8.8,13,1,,10,,,,,,,3,,1,8
400,,2,,,9.12,13,1,,13,,,,,,,3,,1,8
400,,2,,,7.51,13,1,,12,,,,,,,3,,1,0
400,,2,,,9.42,13,0,,12,,,,,,,3,,1,8
400,,2,,,6.36,13,1,,7,,,,,,,3,,1,28
400,,2,,,9.07,13,1,,9,,,,,,,3,,1,8
400,,2,,,8.8,13,0,,12,,,,,,,3,,1,8
400,,2,,,6.08,13,1,,14,,,,,,,3,,1,28
400,,2,,,7.09,13,1,,6,,,,,,,3,,1,26
400,,2,,,8.48,13,0,,11,,,,,,,3,,1,0
400,,2,,,7.0,13,0,,13,,,,,,,3,,1,26
400,,2,,,9.77,13,1,,8,,,,,,,3,,1,8
400,,2,,,6.41,13,1,,14,,,,,,,3,,1,28
400,,2,,,6.75,13,1,,6,,,,,,,3,,1,26
400,,2,,,8.74,13,0,,6,,,,,,,3,,1,8
400,,2,,,7.37,13,0,,6,,,,,,,3,,1,26
400,,2,,,8.28,13,1,,13,,,,,,,3,,1,0
400,,2,,,8.67,13,1,,7,,,,,,,3,,1,8
400,,2,,,6.55,13,0,,15,,,,,,,3,,1,26
400,,2,,,6.86,13,1,,13,,,,,,,3,,1,26
400,,2,,,6.26,13,0,,8,,,,,,,3,,1,28
400,,2,,,6.85,13,0,,13,,,,,,,3,,1,26
400,,2,,,9.39,13,1,,9,,,,,,,3,,1,8
400,,2,,,6.52,13,1,,13,,,,,,,3,,1,26
400,,2,,,6.89,13,0,,9,,,,,,,3,,1,26
400,,2,,,9.36,13,1,,12,,,,,,,3,,1,8
400,,2,,,9.0,13,1,,13,,,,,,,3,,1,8
400,,2,,,7.46,13,1,,8,,,,,,,3,,1,26
400,,2,,,8.25,13,0,,7,,,,,,,3,,1,0
400,,2,,,9.34,13,0,,15,,,,,,,3,,1,8
400,,2,,,6.11,13,0,,15,,,,,,,3,,1,28
400,,2,,,7.73,13,1,,14,,,,,,,3,,1,0
400,,2,,,8.76,13,0,,13,,,,,,,3,,1,8
400,,2,,,8.96,13,0,,13,,,,,,,3,,1,8
400,,2,,,7.85,13,1,,13,,,,,,,3,,1,0
400,,2,,,7.16,13,0,,11,,,,,,,3,,1,26
400,,2,,,6.14,13,0,,15,,,,,,,3,,1,28
400,,2,,,6.51,13,1,,11,,,,,,,3,,1,26
400,,2,,,8.14,13,0,,7,,,,,,,3,,1,0
400,,2,,,6.95,13,0,,15,,,,,,,3,,1,26
400,,2,,,8.31,67,0,,8,,,,,,,3,,1,0
400,,2,,,6.82,67,1,,14,,,,,,,3,,1,26
400,,2,,,7.56,67,1,,10,,,,,,,3,,1,0
400,,2,,,8.65,67,0,,12,,,,,,,3,,1,8
400,,2,,,6.24,67,0,,13,,,,,,,3,,1,28
400,,2,,,7.62,67,1,,13,,,,,,,3,,1,0
400,,2,,,8.16,67,0,,8,,,,,,,3,,1,0
400,,2,,,9.7,67,0,,9,,,,,,,3,,1,8
400,,2,,,6.81,67,0,,7,,,,,,,3,,1,26
400,,2,,,9.33,67,0,,12,,,,,,,3,,1,8
400,,2,,,8.11,67,1,,15,,,,,,,3,,1,0
400,,2,,,7.89,67,1,,15,,,,,,,3,,1,0
400,,2,,,9.8,67,0,,13,,,,,,,3,,1,8
400,,2,,,8.32,67,0,,9,,,,,,,3,,1,0
400,,2,,,6.33,67,1,,10,,,,,,,3,,1,28
400,,2,,,9.03,67,1,,11,,,,,,,3,,1,8
400,,2,,,7.59,67,0,,6,,,,,,,3,,1,0
400,,2,,,7.47,67,1,,10,,,,,,,3,,1,26
400,,2,,,8.97,67,1,,8,,,,,,,3,,1,8
400,,2,,,6.59,67,1,,8,,,,,,,3,,1,26
400,,2,,,6.26,67,1,,9,,,,,,,3,,1,28
400,,2,,,9.9,67,0,,10,,,,,,,3,,1,8
400,,2,,,8.05,67,0,,13,,,,,,,3,,1,0
400,,2,,,7.64,67,0,,11,,,,,,,3,,1,0
400,,2,,,8.76,67,1,,12,,,,,,,3,,1,8
400,,2,,,9.52,67,1,,14,,,,,,,3,,1,8
400,,2,,,7.96,67,1,,14,,,,,,,3,,1,0
400,,2,,,6.79,67,0,,12,,,,,,,3,,1,26
400,,2,,,8.67,67,0,,10,,,,,,,3,,1,8
400,,2,,,6.35,67,1,,14,,,,,,,3,,1,28
400,,2,,,7.19,67,0,,6,,,,,,,3,,1,26
400,,2,,,8.01,67,0,,10,,,,,,,3,,1,0
400,,2,,,9.44,67,0,,6,,,,,,,3,,1,8
400,,2,,,7.69,67,0,,9,,,,,,,3,,1,0
400,,2,,,9.05,67,1,,14,,,,,,,3,,1,8
400,,2,,,7.77,67,1,,12,,,,,,,3,,1,0
400,,2,,,7.79,67,0,,12,,,,,,,3,,1,0
400,,2,,,7.46,67,0,,15,,,,,,,3,,1,26
400,,2,,,8.58,67,0,,14,,,,,,,3,,1,8
400,,2,,,7.71,67,0,,15,,,,,,,3,,1,0
400,,2,,,9.43,67,1,,15,,,,,,,3,,1,8
400,,2,,,8.83,67,0,,13,,,,,,,3,,1,8
400,,2,,,7.48,67,0,,6,,,,,,,3,,1,26
400,,2,,,7.85,67,0,,10,,,,,,,3,,1,0
400,,2,,,8.47,67,0,,7,,,,,,,3,,1,0
400,,2,,,9.43,67,0,,11,,,,,,,3,,1,8
400,,2,,,6.61,67,1,,10,,,,,,,3,,1,26
400,,2,,,7.04,67,1,,9,,,,,,,3,,1,26
400,,2,,,7.81,67,1,,15,,,,,,,3,,1,0
400,,2,,,7.21,67,0,,7,,,,,,,3,,1,26
400,,2,,,7.96,56,1,,9,,,,,,,3,,1,0
400,,2,,,9.35,56,0,,15,,,,,,,3,,1,8
400,,2,,,8.9,56,1,,11,,,,,,,3,,1,8
400,,2,,,9.42,56,1,,14,,,,,,,3,,1,8
400,,2,,,6.05,56,1,,10,,,,,,,3,,1,28
400,,2,,,9.13,56,1,,8,,,,,,,3,,1,8
400,,2,,,8.06,56,0,,9,,,,,,,3,,1,0
400,,2,,,9.71,56,1,,14,,,,,,,3,,1,8
400,,2,,,9.25,56,0,,8,,,,,,,3,,1,8
400,,2,,,8.34,56,1,,8,,,,,,,3,,1,0
400,,2,,,7.85,56,1,,14,,,,,,,3,,1,0
400,,2,,,7.95,56,0,,14,,,,,,,3,,1,0
400,,2,,,7.24,56,1,,9,,,,,,,3,,1,26
400,,2,,,7.99,56,0,,14,,,,,,,3,,1,0
400,,2,,,9.65,56,0,,7,,,,,,,3,,1,8
400,,2,,,6.44,56,1,,12,,,,,,,3,,1,28
400,,2,,,6.26,56,1,,14,,,,,,,3,,1,28
400,,2,,,7.96,56,1,,13,,,,,,,3,,1,0
400,,2,,,8.78,56,1,,11,,,,,,,3,,1,8
400,,2,,,6.86,56,0,,11,,,,,,,3,,1,26
400,,2,,,6.48,56,1,,15,,,,,,,3,,1,28
400,,2,,,9.38,56,1,,12,,,,,,,3,,1,8
400,,2,,,6.2,56,0,,14,,,,,,,3,,1,28
400,,2,,,6.55,56,0,,7,,,,,,,3,,1,26
400,,2,,,9.49,56,1,,13,,,,,,,3,,1,8
400,,2,,,9.53,56,0,,10,,,,,,,3,,1,8
400,,2,,,6.82,56,1,,15,,,,,,,3,,1,26
400,,2,,,6.46,56,0,,11,,,,,,,3,,1,28
400,,2,,,8.19,56,0,,14,,,,,,,3,,1,0
400,,2,,,9.22,56,0,,11,,,,,,,3,,1,8
400,,2,,,8.18,56,0,,11,,,,,,,3,,1,0
400,,2,,,9.3,56,0,,14,,,,,,,3,,1,8
400,,2,,,7.5,56,1,,13,,,,,,,3,,1,26
400,,2,,,9.43,56,0,,6,,,,,,,3,,1,8
400,,2,,,6.35,56,0,,11,,,,,,,3,,1,28
400,,2,,,8.88,56,0,,10,,,,,,,3,,1,8
400,,2,,,6.74,56,0,,9,,,,,,,3,,1,26
400,,2,,,8.79,56,0,,15,,,,,,,3,,1,8
400,,2,,,9.91,56,0,,11,,,,,,,3,,1,8
400,,2,,,8.24,56,0,,15,,,,,,,3,,1,0
400,,2,,,6.26,56,0,,11,,,,,,,3,,1,28
400,,2,,,7.61,56,0,,11,,,,,,,3,,1,0
400,,2,,,6.91,56,0,,8,,,,,,,3,,1,26
400,,2,,,6.12,56,0,,12,,,,,,,3,,1,28
400,,2,,,9.4,56,1,,7,,,,,,,3,,1,8
400,,2,,,9.82,56,1,,8,,,,,,,3,,1,8
400,,2,,,8.22,56,0,,9,,,,,,,3,,1,0
400,,2,,,8.58,56,0,,11,,,,,,,3,,1,8
400,,2,,,9.92,56,1,,9,,,,,,,3,,1,8
400,,2,,,9.13,56,1,,15,,,,,,,3,,1,8
400,,2,,,6.65,58,1,,13,,,,,,,3,,1,26
400,,2,,,9.96,58,1,,7,,,,,,,3,,1,8
400,,2,,,6.8,58,1,,13,,,,,,,3,,1,26
400,,2,,,9.87,58,0,,10,,,,,,,3,,1,8
400,,2,,,7.84,58,1,,10,,,,,,,3,,1,0
400,,2,,,9.63,58,0,,15,,,,,,,3,,1,8
400,,2,,,7.47,58,0,,7,,,,,,,3,,1,26
400,,2,,,8.46,58,1,,14,,,,,,,3,,1,0
400,,2,,,7.94,58,1,,10,,,,,,,3,,1,0
400,,2,,,9.71,58,1,,11,,,,,,,3,,1,8
400,,2,,,9.77,58,1,,11,,,,,,,3,,1,8
400,,2,,,6.44,58,0,,8,,,,,,,3,,1,28
400,,2,,,8.18,58,1,,9,,,,,,,3,,1,0
400,,2,,,9.84,58,0,,14,,,,,,,3,,1,8
400,,2,,,6.17,58,1,,11,,,,,,,3,,1,28
400,,2,,,6.55,58,1,,10,,,,,,,3,,1,26
400,,2,,,7.87,58,1,,8,,,,,,,3,,1,0
400,,2,,,6.21,58,1,,10,,,,,,,3,,1,28
400,,2,,,8.7,58,1,,15,,,,,,,3,,1,8
400,,2,,,6.46,58,0,,15,,,,,,,3,,1,28
400,,2,,,7.89,58,1,,9,,,,,,,3,,1,0
400,,2,,,9.14,58,1,,10,,,,,,,3,,1,8
400,,2,,,8.53,58,0,,13,,,,,,,3,,1,8
400,,2,,,7.35,58,1,,13,,,,,,,3,,1,26
400,,2,,,6.1,58,1,,14,,,,,,,3,,1,28
400,,2,,,8.19,58,0,,13,,,,,,,3,,1,0
400,,2,,,8.46,58,0,,6,,,,,,,3,,1,0
400,,2,,,7.53,58,0,,6,,,,,,,3,,1,0
400,,2,,,6.26,58,1,,7,,,,,,,3,,1,28
400,,2,,,9.21,58,1,,12,,,,,,,3,,1,8
400,,2,,,9.1,58,1,,11,,,,,,,3,,1,8
